Order#	Order_date	Item_No	Dept_	Class_	Units_sold	Shipping_date	TRK#
8/19/2019	02-63-1403-01-00	FITNESS	CYCLING	1	99	32.40000153
8/19/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	1	65	12
8/19/2019	02-71-1402-01-12	ACCESSORIES	IMPULSE	2	124.9900017	37.90000153
8/19/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	2	218	66.30000305
8/19/2019	02-72-0101-01-00	ACCESSORIES	IMPULSE	3	87	16.79999971
8/19/2019	02-73-0001-01-00	ACCESSORIES	BELTS	1	39	10.85000038
8/19/2019	02-73-1302-01-00	ACCESSORIES	BELTS	6	23.94000006	8.399999857
8/19/2019	02-73-1401-01-12	ACCESSORIES	BELTS	2	52	12
8/19/2019	02-74-0401-01-00	ACCESSORIES	IMPULSE	2	24	3
8/19/2019	02-74-0402-01-00	ACCESSORIES	IMPULSE	2	38	14
8/19/2019	02-74-0405-01	ACCESSORIES	IMPULSE	3	57	13.04999971
8/19/2019	02-74-1201-00-00	DISC	DISC	5	64.94999886	27.5
8/19/2019	02-74-1302-01-13	ACCESSORIES	IMPULSE	2	70	16.20000076
8/19/2019	02-74-1402-01-00	ACCESSORIES	IMPULSE	1	50	12
8/19/2019	02-85-0301-01-00	ESSENTIALS	SHEETS	1	27	5.349999905
8/19/2019	03-22-0001-01-12	FITNESS	APPAREL	1	99	30.63999939
8/19/2019	03-22-0002-01-12	FITNESS	LOWER BODY	7	342.9300117	214.4799957
8/19/2019	03-22-0004	DISC	DISC	1	49.99000168	23.45000076
8/19/2019	03-22-0004	DISC	DISC	17	513.829998	374
8/19/2019	03-22-0101-01-00	FITNESS	APPAREL	2	198	60
8/19/2019	03-22-0110-01-00	FITNESS	APPAREL	2	0	96
8/19/2019	03-22-0110-11-00	DISC	DISC	17	1375.839966	816
8/19/2019	03-24-0301-00-12	FITNESS	LOWER BODY	4	91.95999908	43.20000076
8/19/2019	03-24-0302-01-00	FITNESS	LOWER BODY	2	37.97999954	21
8/19/2019	03-25-0001-01-00	COSMETICS	MASKS	6	269.9400101	108
8/19/2019	03-25-0003-01-00	COSMETICS	MASKS	1	44.99000168	18
8/19/2019	03-31-0102-01-00	ACCESSORIES	RINGS	4	80	16
8/19/2019	03-32-0402-00-00	GEAR	OUTERWEAR	14	559.8600235	185.3599968
8/19/2019	03-35-0101-07-00	FITNESS	WEIGHTS	6	203.9400101	90
8/19/2019	03-40-0101-01-12	SLEEPWEAR	INTIMATES	1	19	6
8/19/2019	03-40-1301-00-00	SLEEPWEAR	INTIMATES	1	25	7.349999905
8/19/2019	03-64-0001	FITNESS	CYCLING	1	299.9899902	135
8/19/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	1	22	3.200000048
8/19/2019	03-74-0002-01-00	ELECTRO	AUDIO	2	50	9.5
8/19/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	3	297	72
8/19/2019	03-81-0101-00-00	ESSENTIALS	BODY CARE	4	39.95999908	17.60000038
8/19/2019	03-81-1702-00-00	ESSENTIALS	BODY CARE	1	9	3
8/19/2019	04-15-0104-01-00	GEAR	TOPS	2	44	9.319999695
8/19/2019	06-81-1702-00-00	ESSENTIALS	BODY CARE	1	32	12.80000019
8/19/2019	06-81-1703-00-00	ESSENTIALS	BODY CARE	1	19	9.5
8/19/2019	08-28-0201-00-00	FITNESS	MAT	19	417.8099957	208.0499964
8/19/2019	08-31-0201-00-00	ACCESSORIES	RINGS	4	43.95999908	27
8/19/2019	08-31-0202-00-00	ACCESSORIES	RINGS	16	143.8399963	37.91999817
8/19/2019	08-31-0203-00-00	ACCESSORIES	RINGS	18	179.8199959	108
8/19/2019	08-34-0201-00-00	GEAR	OUTERWEAR	1	25	7.440000057
8/19/2019	08-34-0204-00-00	GEAR	OUTERWEAR	1	36	16.57999992
8/19/2019	08-34-0210-00-00	GEAR	OUTERWEAR	2	50	22.95999908
8/19/2019	08-34-0211-00-00	GEAR	OUTERWEAR	1	25	11.47999954
8/19/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	3	87	37.5
8/19/2019	13-31-0101-02	ACCESSORIES	RINGS	1	20	7.119999886
8/19/2019	13-31-0101-03	ACCESSORIES	RINGS	1	20	7.119999886
8/19/2019	13-81-0101-00-00	ESSENTIALS	BODY CARE	1	19	6
8/19/2019	13-82-0101-01-00	ESSENTIALS	BATH	6	156	53.28000069
8/19/2019	14-63-1401-01-00	FITNESS	CYCLING	6	119.9399986	93
8/19/2019	17-24-0105-11-00	FITNESS	LOWER BODY	1	39	14.25
8/19/2019	17-24-0108-11-00	FITNESS	LOWER BODY	4	43.95999908	21
8/19/2019	17-24-0109-11-00	FITNESS	LOWER BODY	2	21.97999954	11.52000046
8/19/2019	17-24-0113-01-00	FITNESS	LOWER BODY	1	40	7.690000057
8/19/2019	17-24-0114-00-00	DISC	DISC	2	23.97999954	24.60000038
8/19/2019	17-24-0301-11-00	DISC	DISC	2	13.97999954	5.579999924
8/19/2019	22-82-1301-00-12	ESSENTIALS	BATH	8	239.9199982	127.4400024
8/19/2019	23-82-0101-01-00	ESSENTIALS	BATH	3	126	37.14000034
8/19/2019	23-82-0102-01-00	ESSENTIALS	BATH	1	21	7.429999828
8/19/2019	23-82-1301-01-00	ESSENTIALS	BATH	2	32	9.760000229
8/19/2019	33-81-1701-00-00	ESSENTIALS	BODY CARE	5	40	18.53999972
8/19/2019	34-84-0901-01	ESSENTIALS	GLOVES	1	20	8.199999809
8/19/2019	37-84-0201-01-00	ESSENTIALS	GLOVES	5	94.94999886	91.8999958
8/19/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	1	45	16.31999969
8/19/2019	40-24-0001-01-00	FITNESS	LOWER BODY	1	35	8.970000267
8/19/2019	40-33-0001-00-00	GEAR	OUTERWEAR	1	99	35.97000122
8/19/2019	40-51-0001-01-12	ELECTRO	ELECTRO ACCESSORIES	1	99	37.41999817
8/19/2019	42-26-0001-01-00	DISC	DISC	3	56.96999931	51
8/19/2019	42-26-0002-01-00	DISC	DISC	1	18.98999977	15
8/19/2019	42-26-0003-01-00	DISC	DISC	2	37.97999954	30
8/19/2019	43-85-0001-01-00	BEDDING	SHEETS	1	189	92
8/20/2019	01-21-1005-14-12	COSMETICS	MASKS	1	59	22.64999962
8/20/2019	01-21-1006-15-12	COSMETICS	MASKS	2	110	42.45999908
8/20/2019	01-21-1007-15-12	COSMETICS	MASKS	1	55	21.26000023
8/20/2019	01-21-1011-14-12	COSMETICS	MASKS	3	150	52.94999886
8/20/2019	01-21-2009-14-12	COSMETICS	MASKS	1	85	29.96999931
8/20/2019	01-21-2010-14-12	COSMETICS	MASKS	1	65	14.64999962
8/20/2019	01-21-2011-14-12	COSMETICS	MASKS	1	99.98999786	42.16999817
8/20/2019	01-21-3002-14-12	COSMETICS	MASKS	1	65	19
8/20/2019	01-21-4001-14-12	COSMETICS	MASKS	1	0	16.39999962
8/20/2019	01-21-4003-14-12	COSMETICS	MASKS	1	59	18.75
8/20/2019	01-22-0103-01-00	FITNESS	FOOTWEAR	9	417.489994	247.5
8/20/2019	01-24-0304-01-00	DISC	DISC	2	13.97999954	8.93999958
8/20/2019	01-27-0301-01-12	FITNESS	LOWER BODY	2	178	26
8/20/2019	01-28-1301-03-12	FITNESS	MAT	6	126	43.02000046
8/20/2019	01-29-1301-01-00	FITNESS	ACCESSORIES	1	32	5.5
8/20/2019	01-29-1304-01-00	FITNESS	ACCESSORIES	2	11.97999954	4.199999809
8/20/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	9	179.9099979	71.46000051
8/20/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	1	29	6.199999809
8/20/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	41	614.5899906	270.5999961
8/20/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	3	75	20.40000057
8/20/2019	01-31-0108-01-00	AUTOMOTIVE	RINGS	4	88	21
8/20/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	9	198	57.14999914
8/20/2019	01-32-0101-01	GEAR	OUTERWEAR	55	549.4499874	208.9999974
8/20/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	10	79.89999771	32.00000048
8/20/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	11	98.88999748	47.3000021
8/20/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	12	107.8799973	47.76000023
8/20/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	1	14	2.75
8/20/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	58	405.4199867	101.5
8/20/2019	02-31-0103-01-00	ACCESSORIES	RINGS	22	219.779995	64.90000105
8/20/2019	02-32-0101-01-00	GEAR	OUTERWEAR	1	22	2.049999952
8/20/2019	02-32-0401-00-00	GEAR	OUTERWEAR	2	130	32.40000153
8/20/2019	02-40-0001	SLEEPWEAR	INTIMATES	1	19	4.5
8/20/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	18	179.8199959	53.10000086
8/20/2019	02-40-0402-00-00	DISC	DISC	17	186.8299961	63.75
8/20/2019	02-40-1301-00-00	SLEEPWEAR	INTIMATES	16	159.8399963	60
8/20/2019	02-52-1301-01-12	ELECTRO	COMPLETE KIT	5	279.9599915	107.5500011
8/20/2019	02-54-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	1	14	2.299999952
8/20/2019	02-54-0701-01-00	ELECTRO	ELECTRO ACCESSORIES	1	19	2.799999952
8/20/2019	02-62-0401-01-12	FITNESS	CYCLING	4	291.9599915	151.3600006
8/20/2019	02-63-0403-01-00	FITNESS	CYCLING	3	1184.969971	516
8/20/2019	02-63-1403-01-00	FITNESS	CYCLING	1	99	32.40000153
8/20/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	5	325	60
8/20/2019	02-71-1402-01-12	ACCESSORIES	IMPULSE	3	124.9900017	56.85000229
8/20/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	4	436	132.6000061
8/20/2019	02-73-0001-01-00	ACCESSORIES	BELTS	1	39	10.85000038
8/20/2019	02-73-1302-01-00	ACCESSORIES	BELTS	7	27.93000007	9.799999833
8/20/2019	02-73-1401-01-12	ACCESSORIES	BELTS	1	26	6
8/20/2019	02-74-0402-01-00	ACCESSORIES	IMPULSE	1	19	7
8/20/2019	02-74-0404-01-00	ACCESSORIES	IMPULSE	3	27	8.850000143
8/20/2019	02-74-0405-01	ACCESSORIES	IMPULSE	1	19	4.349999905
8/20/2019	02-74-1201-00-00	DISC	DISC	7	90.9299984	38.5
8/20/2019	02-74-1302-01-13	ACCESSORIES	IMPULSE	2	70	16.20000076
8/20/2019	02-81-0001-00-00	ESSENTIALS	BODY CARE	1	18	5.5
8/20/2019	03-22-0001-01-12	FITNESS	APPAREL	1	68.98999786	30.63999939
8/20/2019	03-22-0002-01-12	FITNESS	LOWER BODY	10	489.9000168	306.3999939
8/20/2019	03-22-0004	DISC	DISC	17	474.8399982	374
8/20/2019	03-22-0105-01-02	FITNESS	APPAREL	1	29.98999977	18
8/20/2019	03-22-0110-01-00	FITNESS	APPAREL	1	0	48
8/20/2019	03-22-0110-11-00	DISC	DISC	19	1461.829964	912
8/20/2019	03-24-0107-01-00	FITNESS	APPAREL	24	0	468
8/20/2019	03-24-0301-00-12	FITNESS	LOWER BODY	4	91.95999908	43.20000076
8/20/2019	03-24-0302-01-00	FITNESS	LOWER BODY	4	75.95999908	42
8/20/2019	03-25-0001-01-00	COSMETICS	MASKS	8	359.9200134	144
8/20/2019	03-25-0002-01-00	FITNESS	LOWER BODY	4	159.9600067	64.80000305
8/20/2019	03-25-0003-01-00	COSMETICS	MASKS	9	395.9100151	162
8/20/2019	03-31-0102-01-00	ACCESSORIES	RINGS	5	100	20
8/20/2019	03-32-0402-00-00	GEAR	OUTERWEAR	13	519.8700218	172.119997
8/20/2019	03-35-0101-07-00	FITNESS	WEIGHTS	10	339.9000168	150
8/20/2019	03-40-0102-01-12	SLEEPWEAR	INTIMATES	1	25	9.279999733
8/20/2019	03-40-1302-00-00	DISC	DISC	1	33.99000168	13.5
8/20/2019	03-64-0001	FITNESS	CYCLING	1	299.9899902	135
8/20/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	2	44	6.400000095
8/20/2019	03-74-0002-01-00	ELECTRO	AUDIO	2	50	9.5
8/20/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	1	99	24
8/20/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	2	38	12
8/20/2019	03-81-0101-00-00	ESSENTIALS	BODY CARE	2	19.97999954	8.800000191
8/20/2019	03-81-1702-00-00	ESSENTIALS	BODY CARE	10	90	30
8/20/2019	04-15-0104-01-00	GEAR	TOPS	1	22	4.659999847
8/20/2019	04-15-0105-01-00	GEAR	TOPS	10	79.89999771	27.79999971
8/20/2019	04-82-0001-00-00	ESSENTIALS	BATH	1	32	11.19999981
8/20/2019	06-81-1702-00-00	ESSENTIALS	BODY CARE	1	32	12.80000019
8/20/2019	06-81-1703-00-00	ESSENTIALS	BODY CARE	2	19	19
8/20/2019	08-28-0201-00-00	FITNESS	MAT	33	593.7299938	361.3499937
8/20/2019	08-31-0201-00-00	ACCESSORIES	RINGS	21	230.7899952	141.75
8/20/2019	08-31-0202-00-00	ACCESSORIES	RINGS	20	174.3999977	47.39999771
8/20/2019	08-31-0203-00-00	ACCESSORIES	RINGS	46	419.5799904	276
8/20/2019	08-34-0201-00-00	GEAR	OUTERWEAR	1	25	7.440000057
8/20/2019	08-34-0209-00-00	GEAR	OUTERWEAR	2	50	22.95999908
8/20/2019	08-34-0210-00-00	GEAR	OUTERWEAR	1	25	11.47999954
8/20/2019	08-34-0211-00-00	GEAR	OUTERWEAR	1	25	11.47999954
8/20/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	3	29	37.5
8/20/2019	13-31-0101-01	ACCESSORIES	RINGS	2	40	14.23999977
8/20/2019	13-31-0101-02	ACCESSORIES	RINGS	1	20	7.119999886
8/20/2019	13-81-0101-00-00	ESSENTIALS	BODY CARE	1	19	6
8/20/2019	13-82-0101-01-00	ESSENTIALS	BATH	4	104	35.52000046
8/20/2019	14-63-1401-01-00	FITNESS	CYCLING	4	79.95999908	62
8/20/2019	17-24-0108-11-00	FITNESS	LOWER BODY	5	54.94999886	26.25
8/20/2019	17-24-0109-11-00	FITNESS	LOWER BODY	4	43.95999908	23.04000092
8/20/2019	17-24-0111-11-00	FITNESS	LOWER BODY	1	30	7.800000191
8/20/2019	17-24-0114-00-00	DISC	DISC	2	23.97999954	24.60000038
8/20/2019	17-26-0002-01-00	FITNESS	WEIGHTS	2	64	25.13999939
8/20/2019	17-26-0003-01-00	FITNESS	WEIGHTS	1	31.98999977	16.95000076
8/20/2019	20-87-0001-00	ESSENTIALS	BATH	2	18	5.760000229
8/20/2019	20-87-0001-00	ESSENTIALS	BATH	1	18	5.760000229
8/20/2019	22-82-1301-00-12	ESSENTIALS	BATH	8	239.9199982	127.4400024
8/20/2019	23-33-0201-00-00	GEAR	OUTERWEAR	2	32	13.5
8/20/2019	23-82-0101-01-00	ESSENTIALS	BATH	2	84	24.76000023
8/20/2019	23-82-1301-01-00	ESSENTIALS	BATH	2	32	9.760000229
8/20/2019	37-84-0201-01-00	ESSENTIALS	GLOVES	12	227.8799973	220.5599899
8/20/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	1	45	16.31999969
8/20/2019	38-82-0401-00-12	ESSENTIALS	BATH	1	59	28.87000084
8/20/2019	40-33-0001-00-00	GEAR	OUTERWEAR	2	198	71.94000244
8/20/2019	42-26-0001-01-00	DISC	DISC	2	37.97999954	34
8/20/2019	42-26-0003-01-00	DISC	DISC	1	18.98999977	15
8/20/2019	43-85-0001-01-00	BEDDING	SHEETS	1	189	92
8/20/2019	44-12-0001-06-09	GEAR	TOPS	1	69	30
8/21/2019	01-21-1004-14-12	COSMETICS	MASKS	2	118	40.59999847
8/21/2019	01-21-1005-15-12	COSMETICS	MASKS	1	34.99000168	22.70000076
8/21/2019	01-21-1006-15-12	COSMETICS	MASKS	1	55	21.22999954
8/21/2019	01-21-1007-15-12	COSMETICS	MASKS	4	175.9800034	85.04000092
8/21/2019	01-21-1013-14-12	COSMETICS	MASKS	1	79	19.94000053
8/21/2019	01-21-1015-15-12	COSMETICS	MASKS	1	62	20.29999924
8/21/2019	01-21-2002-14-12	COSMETICS	MASKS	5	249.9500084	150.0500011
8/21/2019	01-21-2010-14-12	COSMETICS	MASKS	3	95.96999931	43.94999886
8/21/2019	01-21-2011-14-12	COSMETICS	MASKS	1	99.98999786	42.16999817
8/21/2019	01-21-4003-14-12	COSMETICS	MASKS	1	59	18.75
8/21/2019	01-22-0103-01-00	FITNESS	FOOTWEAR	64	2837.099907	1760
8/21/2019	01-24-0203-00-12	FITNESS	LOWER BODY	1	45	16.20999908
8/21/2019	01-24-0304-01-00	DISC	DISC	14	97.8599968	62.57999706
8/21/2019	01-25-0007-01-12	FITNESS	ELECTRO DEV	1	58	19
8/21/2019	01-25-0009-01-12	FITNESS	ELECTRO DEV	1	52	17.42000008
8/21/2019	01-27-0301-01-12	FITNESS	LOWER BODY	1	89	13
8/21/2019	01-28-1301-03-12	FITNESS	MAT	5	105	35.85000038
8/21/2019	01-29-1304-01-00	FITNESS	ACCESSORIES	3	17.96999931	6.299999714
8/21/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	22	409.8399963	174.6800013
8/21/2019	01-31-0103-01-00	ACCESSORIES	RINGS	8	108.9299984	36
8/21/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	9	152.9399986	55.79999828
8/21/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	42	603.7099934	277.199996
8/21/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	11	187	74.8000021
8/21/2019	01-31-0107-01-12	GEAR	OUTERWEAR	5	345	100.2999973
8/21/2019	01-31-0108-01-00	AUTOMOTIVE	RINGS	8	121	42
8/21/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	8	176	50.79999924
8/21/2019	01-32-0101-01	GEAR	OUTERWEAR	67	662.1899872	254.5999968
8/21/2019	01-40-0401-00-00	SLEEPWEAR	INTIMATES	5	84.95999908	27.00000048
8/21/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	23	183.7699947	73.6000011
8/21/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	10	89.89999771	43.00000191
8/21/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	13	116.869997	51.74000025
8/21/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	7	98	19.25
8/21/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	43	300.5699902	75.25
8/21/2019	02-31-0103-01-00	ACCESSORIES	RINGS	21	209.7899952	61.950001
8/21/2019	02-32-0101-01-00	GEAR	OUTERWEAR	2	44	4.099999905
8/21/2019	02-32-0401-00-00	GEAR	OUTERWEAR	9	381	145.8000069
8/21/2019	02-40-0001	SLEEPWEAR	INTIMATES	7	133	31.5
8/21/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	20	199.7999954	59.00000095
8/21/2019	02-40-0402-00-00	DISC	DISC	12	131.8799973	45
8/21/2019	02-40-1301-00-00	SLEEPWEAR	INTIMATES	17	149.8499966	63.75
8/21/2019	02-52-1301-01-12	ELECTRO	COMPLETE KIT	4	279.9599915	86.04000092
8/21/2019	02-54-1401-01-00	ELECTRO	ELECTRO ACCESSORIES	3	58	13.95000029
8/21/2019	02-62-0401-01-12	FITNESS	CYCLING	7	510.929985	264.8800011
8/21/2019	02-63-0403-01-00	FITNESS	CYCLING	2	789.9799805	344
8/21/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	12	575	144
8/21/2019	02-71-1402-01-12	ACCESSORIES	IMPULSE	1	75	18.95000076
8/21/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	2	218	66.30000305
8/21/2019	02-72-0101-01-00	ACCESSORIES	IMPULSE	3	45	16.79999971
8/21/2019	02-73-1302-01-00	ACCESSORIES	BELTS	10	39.9000001	13.99999976
8/21/2019	02-73-1402-01-12	ACCESSORIES	BELTS	1	60	16.79999924
8/21/2019	02-74-0401-01-00	ACCESSORIES	IMPULSE	5	60	7.5
8/21/2019	02-74-0404-01-00	ACCESSORIES	IMPULSE	1	9	2.950000048
8/21/2019	02-74-1201-00-00	DISC	DISC	12	155.8799973	66
8/21/2019	02-74-1301-01-00	DISC	DISC	2	19.97999954	16.5
8/21/2019	02-74-1402-01-00	ACCESSORIES	IMPULSE	8	259.9299984	96
8/21/2019	02-85-0301-01-00	ESSENTIALS	SHEETS	13	191.9399986	69.54999876
8/21/2019	03-22-0001-01-12	FITNESS	APPAREL	5	344.9499893	153.1999969
8/21/2019	03-22-0002-01-12	FITNESS	LOWER BODY	4	195.9600067	122.5599976
8/21/2019	03-22-0004	DISC	DISC	46	1333.539989	1012
8/21/2019	03-22-0101-01-00	FITNESS	APPAREL	2	198	60
8/21/2019	03-22-0110-11-00	DISC	DISC	20	1633.809959	960
8/21/2019	03-24-0301-00-12	FITNESS	LOWER BODY	4	91.95999908	43.20000076
8/21/2019	03-24-0302-01-00	FITNESS	LOWER BODY	9	170.9099979	94.5
8/21/2019	03-25-0001-01-00	COSMETICS	MASKS	13	584.8700218	234
8/21/2019	03-25-0002-01-00	FITNESS	LOWER BODY	3	119.970005	48.60000229
8/21/2019	03-25-0003-01-00	COSMETICS	MASKS	11	449.8900185	198
8/21/2019	03-27-0301-01-00	FITNESS	LOWER BODY	1	50	14.98999977
8/21/2019	03-31-0102-01-00	ACCESSORIES	RINGS	4	55.96999931	16
8/21/2019	03-32-0402-00-00	GEAR	OUTERWEAR	34	1267.920048	450.1599922
8/21/2019	03-35-0101-01-00	FITNESS	WEIGHTS	1	69	15
8/21/2019	03-35-0101-07-00	FITNESS	WEIGHTS	15	509.8500252	225
8/21/2019	03-40-0101-01-12	SLEEPWEAR	INTIMATES	7	76	42
8/21/2019	03-40-1301-00-00	SLEEPWEAR	INTIMATES	3	75	22.04999971
8/21/2019	03-40-1302-00-00	DISC	DISC	4	135.9600067	54
8/21/2019	03-64-0001	FITNESS	CYCLING	3	899.9699707	405
8/21/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	3	38.96999931	9.600000143
8/21/2019	03-74-0002-01-00	ELECTRO	AUDIO	1	25	4.75
8/21/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	3	297	72
8/21/2019	03-81-0001-00-03	ESSENTIALS	BODY CARE	1	13	1.850000024
8/21/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	3	38.96999931	18
8/21/2019	03-81-0101-00-00	ESSENTIALS	BODY CARE	3	29.96999931	13.20000029
8/21/2019	03-81-1702-00-00	ESSENTIALS	BODY CARE	1	9	3
8/21/2019	04-15-0104-01-00	GEAR	TOPS	1	22	4.659999847
8/21/2019	04-15-0105-01-00	GEAR	TOPS	2	15.97999954	5.559999943
8/21/2019	04-82-0001-00-00	ESSENTIALS	BATH	1	32	11.19999981
8/21/2019	04-82-0001-00-12	ESSENTIALS	BATH	1	69	31.25
8/21/2019	05-24-0101-01-00	FITNESS	LOWER BODY	3	105	29.84999943
8/21/2019	06-81-1702-00-00	ESSENTIALS	BODY CARE	1	0	12.80000019
8/21/2019	06-81-1703-00-00	ESSENTIALS	BODY CARE	2	38	19
8/21/2019	08-28-0201-00-00	FITNESS	MAT	33	725.6699924	361.3499937
8/21/2019	08-31-0201-00-00	ACCESSORIES	RINGS	21	230.7899952	141.75
8/21/2019	08-31-0202-00-00	ACCESSORIES	RINGS	59	480.9100075	139.8299932
8/21/2019	08-31-0203-00-00	ACCESSORIES	RINGS	51	499.4999886	306
8/21/2019	08-34-0201-00-00	GEAR	OUTERWEAR	3	69.98999977	22.32000017
8/21/2019	08-34-0203-00-00	GEAR	OUTERWEAR	1	19.98999977	6.159999847
8/21/2019	08-34-0206-01-00	GEAR	OUTERWEAR	1	115	42.08000183
8/21/2019	08-34-0210-00-00	GEAR	OUTERWEAR	2	39.97999954	22.95999908
8/21/2019	08-34-0211-00-00	GEAR	OUTERWEAR	3	64.97999954	34.43999863
8/21/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	1	29	12.5
8/21/2019	13-31-0101-01	ACCESSORIES	RINGS	4	80	28.47999954
8/21/2019	13-31-0101-03	ACCESSORIES	RINGS	1	20	7.119999886
8/21/2019	13-31-0101-04	ACCESSORIES	RINGS	1	20	7.119999886
8/21/2019	13-81-0101-00-00	ESSENTIALS	BODY CARE	3	38.96999931	18
8/21/2019	13-82-0101-01-00	ESSENTIALS	BATH	4	104	35.52000046
8/21/2019	14-63-1401-01-00	FITNESS	CYCLING	1	19.98999977	15.5
8/21/2019	17-24-0106-11-00	FITNESS	LOWER BODY	1	39	9.449999809
8/21/2019	17-24-0108-11-00	FITNESS	LOWER BODY	4	43.95999908	21
8/21/2019	17-24-0109-11-00	FITNESS	LOWER BODY	6	65.93999863	34.56000137
8/21/2019	17-24-0111-11-00	FITNESS	LOWER BODY	2	60	15.60000038
8/21/2019	17-24-0114-00-00	DISC	DISC	1	11.98999977	12.30000019
8/21/2019	17-24-0301-11-00	DISC	DISC	5	34.94999886	13.94999981
8/21/2019	17-26-0001-01-00	FITNESS	WEIGHTS	2	80	23.76000023
8/21/2019	17-26-0002-01-00	FITNESS	WEIGHTS	1	32	12.56999969
8/21/2019	22-82-1301-00-12	ESSENTIALS	BATH	19	569.8099957	302.6700058
8/21/2019	23-33-0201-00-00	GEAR	OUTERWEAR	3	48	20.25
8/21/2019	23-82-0101-01-00	ESSENTIALS	BATH	2	84	24.76000023
8/21/2019	23-82-1301-01-00	ESSENTIALS	BATH	3	48	14.64000034
8/21/2019	33-81-1701-00-00	ESSENTIALS	BODY CARE	2	16	7.415999889
8/21/2019	37-84-0201-01-00	ESSENTIALS	GLOVES	9	170.9099979	165.4199924
8/21/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	8	360	130.5599976
8/21/2019	38-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	2	198	74.83999634
8/21/2019	40-24-0001-01-00	FITNESS	LOWER BODY	4	94.96999931	35.88000107
8/21/2019	40-33-0001-00-00	GEAR	OUTERWEAR	5	495	179.8500061
8/21/2019	40-51-0001-01-12	ELECTRO	ELECTRO ACCESSORIES	1	65.98999786	37.41999817
8/21/2019	40-54-0001-01-00	ELECTRO	COMPLETE KIT	2	99.98000336	47.93999863
8/21/2019	40-74-0001-01-00	ELECTRO	AUDIO	1	29	10.77000046
8/21/2019	42-26-0001-01-00	DISC	DISC	7	132.9299984	119
8/21/2019	42-26-0002-01-00	DISC	DISC	2	37.97999954	30
8/21/2019	42-26-0003-01-00	DISC	DISC	4	75.95999908	60
8/21/2019	43-85-0001-01-00	BEDDING	SHEETS	1	189	92
8/21/2019	44-12-0001-06-09	GEAR	TOPS	2	138	60
8/22/2019	01-21-1004-14-12	COSMETICS	MASKS	3	177	60.89999771
8/22/2019	01-21-1005-14-12	COSMETICS	MASKS	1	59	22.64999962
8/22/2019	01-21-1005-15-12	COSMETICS	MASKS	4	139.9600067	90.80000305
8/22/2019	01-21-1007-15-12	COSMETICS	MASKS	12	395.8800201	255.1200027
8/22/2019	01-21-1012-14-12	COSMETICS	MASKS	1	65	11.72000027
8/22/2019	01-21-1013-14-12	COSMETICS	MASKS	1	79	19.94000053
8/22/2019	01-21-2001-14-12	COSMETICS	MASKS	1	89	32.52000046
8/22/2019	01-21-2002-14-12	COSMETICS	MASKS	10	499.9000168	300.1000023
8/22/2019	01-21-2010-14-12	COSMETICS	MASKS	5	159.9499989	73.24999809
8/22/2019	01-21-4001-14-12	COSMETICS	MASKS	1	55	16.39999962
