Date	Item_ID	Dept	Class	Unit_Sold	$_Sold	Total_Cost
8/27/2019	03-81-0101-00-00	ESSENTIALS	BODY CARE	6	59.93999863	26.40000057
8/27/2019	03-85-0301-01-00	ESSENTIALS	SHEETS	1	59	21
8/27/2019	04-15-0105-01-00	GEAR	TOPS	4	31.95999908	11.11999989
8/27/2019	04-82-0001-00-12	ESSENTIALS	BATH	1	69	31.25
8/27/2019	06-81-1702-00-00	ESSENTIALS	BODY CARE	1	32	12.80000019
8/27/2019	08-28-0201-00-00	FITNESS	MAT	54	1081.860043	591.2999897
8/27/2019	08-31-0201-00-00	ACCESSORIES	RINGS	7	76.9299984	47.25
8/27/2019	08-31-0202-00-00	ACCESSORIES	RINGS	22	161.8000031	52.13999748
8/27/2019	08-31-0203-00-00	ACCESSORIES	RINGS	64	588.3599854	384
8/27/2019	08-34-0201-00-00	GEAR	OUTERWEAR	7	139.9299984	52.0800004
8/27/2019	08-34-0203-00-00	GEAR	OUTERWEAR	4	79.95999908	24.63999939
8/27/2019	08-34-0205-00-00	GEAR	OUTERWEAR	1	58	16.57999992
8/27/2019	08-34-0206-01-00	GEAR	OUTERWEAR	1	115	42.08000183
8/27/2019	08-34-0209-00-00	GEAR	OUTERWEAR	4	79.95999908	45.91999817
8/27/2019	08-34-0210-00-00	GEAR	OUTERWEAR	10	199.8999977	114.7999954
8/27/2019	08-34-0211-00-00	GEAR	OUTERWEAR	8	159.9199982	91.83999634
8/27/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	4	116	50
8/27/2019	13-31-0101-03	ACCESSORIES	RINGS	1	20	7.119999886
8/27/2019	13-81-0101-00-00	ESSENTIALS	BODY CARE	6	77.93999863	36
8/27/2019	13-82-0101-01-00	ESSENTIALS	BATH	2	52	17.76000023
8/27/2019	17-24-0106-11-00	FITNESS	LOWER BODY	1	39	9.449999809
8/27/2019	17-24-0109-11-00	FITNESS	LOWER BODY	4	43.95999908	23.04000092
8/27/2019	17-24-0111-11-00	FITNESS	LOWER BODY	1	30	7.800000191
8/27/2019	17-24-0113-01-00	FITNESS	LOWER BODY	1	40	7.690000057
8/27/2019	17-24-0301-11-00	DISC	DISC	2	13.97999954	5.579999924
8/27/2019	22-82-1301-00-12	ESSENTIALS	BATH	13	389.869997	207.090004
8/27/2019	23-33-0201-00-00	GEAR	OUTERWEAR	3	48	20.25
8/27/2019	23-82-0101-01-00	ESSENTIALS	BATH	3	126	37.14000034
8/27/2019	23-82-1301-01-00	ESSENTIALS	BATH	3	48	14.64000034
8/27/2019	33-81-1701-00-00	ESSENTIALS	BODY CARE	1	8	3.707999945
8/27/2019	34-84-0901-01	ESSENTIALS	GLOVES	1	20	8.199999809
8/27/2019	37-84-0201-01-00	ESSENTIALS	GLOVES	19	330.4100018	349.2199841
8/27/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	3	135	48.95999908
8/27/2019	38-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	2	198	74.83999634
8/27/2019	40-24-0001-01-00	FITNESS	LOWER BODY	11	219.8899975	98.67000294
8/27/2019	40-33-0001-00-00	GEAR	OUTERWEAR	4	396	143.8800049
8/27/2019	40-51-0001-01-12	ELECTRO	ELECTRO ACCESSORIES	4	263.9599915	149.6799927
8/27/2019	40-54-0001-01-00	ELECTRO	COMPLETE KIT	5	249.9500084	119.8499966
8/27/2019	42-26-0001-01-00	DISC	DISC	3	56.96999931	51
8/27/2019	42-26-0002-01-00	DISC	DISC	1	18.98999977	15
8/27/2019	42-26-0003-01-00	DISC	DISC	3	56.96999931	45
8/28/2019	01-21-1002-14-12	COSMETICS	MASKS	2	110	25.29999924
8/28/2019	01-21-1003-14-12	COSMETICS	MASKS	2	110	35.45999908
8/28/2019	01-21-1004-14-12	COSMETICS	MASKS	2	118	40.59999847
8/28/2019	01-21-1005-14-12	COSMETICS	MASKS	1	59	22.64999962
8/28/2019	01-21-1006-15-12	COSMETICS	MASKS	3	165	63.68999863
8/28/2019	01-21-1008-14-12	COSMETICS	MASKS	2	118	46.04000092
8/28/2019	01-21-1011-14-12	COSMETICS	MASKS	2	100	35.29999924
8/28/2019	01-21-1013-14-12	COSMETICS	MASKS	1	79	19.94000053
8/28/2019	01-21-2001-14-12	COSMETICS	MASKS	1	89	32.52000046
8/28/2019	01-21-2003-15-12	COSMETICS	MASKS	1	85	24.68000031
8/28/2019	01-21-2010-14-12	COSMETICS	MASKS	4	127.9599991	58.59999847
8/28/2019	01-21-2012-14-12	COSMETICS	MASKS	1	75	16.20000076
8/28/2019	01-21-3002-14-12	COSMETICS	MASKS	1	65	19
8/28/2019	01-21-4002-14-12	COSMETICS	MASKS	1	57	19.93000031
8/28/2019	01-22-0103-01-00	FITNESS	FOOTWEAR	11	485.0999832	302.5
8/28/2019	01-24-0203-00-12	FITNESS	LOWER BODY	1	45	16.20999908
8/28/2019	01-24-0304-01-00	DISC	DISC	5	34.94999886	22.34999895
8/28/2019	01-28-1301-03-12	FITNESS	MAT	16	336	114.7200012
8/28/2019	01-29-0002-00-00	FITNESS	ACCESSORIES	1	5	0.25
8/28/2019	01-29-1301-01-00	FITNESS	ACCESSORIES	3	96	16.5
8/28/2019	01-29-1304-01-00	FITNESS	ACCESSORIES	3	17.96999931	6.299999714
8/28/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	20	399.7999954	158.8000011
8/28/2019	01-31-0103-01-00	ACCESSORIES	RINGS	28	335.7199936	126
8/28/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	37	406.6299915	229.3999929
8/28/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	19	284.8099957	125.3999982
8/28/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	2	50	13.60000038
8/28/2019	01-31-0107-01-12	GEAR	OUTERWEAR	4	276	80.23999786
8/28/2019	01-31-0108-01-00	AUTOMOTIVE	RINGS	2	44	10.5
8/28/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	5	110	31.74999952
8/28/2019	01-32-0101-01	GEAR	OUTERWEAR	37	369.6299915	140.5999982
8/28/2019	01-40-0401-00-00	SLEEPWEAR	INTIMATES	14	209.8599968	75.60000134
8/28/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	36	287.6399918	115.2000017
8/28/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	16	143.8399963	68.80000305
8/28/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	20	179.7999954	79.60000038
8/28/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	4	56	11
8/28/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	46	321.5399895	80.5
8/28/2019	02-31-0103-01-00	ACCESSORIES	RINGS	38	379.6199913	112.1000018
8/28/2019	02-32-0101-01-00	GEAR	OUTERWEAR	3	66	6.149999857
8/28/2019	02-32-0401-00-00	GEAR	OUTERWEAR	1	65	16.20000076
8/28/2019	02-40-0001	SLEEPWEAR	INTIMATES	7	133	31.5
8/28/2019	02-40-0301-01-12	SLEEPWEAR	INTIMATES	1	17	2.99000001
8/28/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	28	255.7199936	82.60000134
8/28/2019	02-40-0402-00-00	DISC	DISC	11	120.8899975	41.25
8/28/2019	02-40-1301-00-00	SLEEPWEAR	INTIMATES	14	139.8599968	52.5
8/28/2019	02-52-1301-01-12	ELECTRO	COMPLETE KIT	1	69.98999786	21.51000023
8/28/2019	02-62-0401-01-12	FITNESS	CYCLING	5	364.9499893	189.2000008
8/28/2019	02-62-1401-01-00	FITNESS	CYCLING	1	29	9.75
8/28/2019	02-63-0402-01-12	FITNESS	CYCLING	2	170	48
8/28/2019	02-63-0403-01-00	FITNESS	CYCLING	1	394.9899902	172
8/28/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	7	428.9900017	84
8/28/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	4	436	132.6000061
8/28/2019	02-72-0101-01-00	ACCESSORIES	IMPULSE	3	87	16.79999971
8/28/2019	02-73-0002-01-00	ACCESSORIES	BELTS	8	287.9200134	88
8/28/2019	02-73-1302-01-00	ACCESSORIES	BELTS	8	31.92000008	11.19999981
8/28/2019	02-73-1401-01-12	ACCESSORIES	BELTS	1	26	6
8/28/2019	02-73-1402-01-12	ACCESSORIES	BELTS	2	120	33.59999847
8/28/2019	02-74-0403-01-00	ACCESSORIES	IMPULSE	1	60	14.60000038
8/28/2019	02-74-0405-01	ACCESSORIES	IMPULSE	2	38	8.699999809
8/28/2019	02-74-0405-01-12	ACCESSORIES	IMPULSE	2	58	22.70000076
8/28/2019	02-74-1201-00-00	DISC	DISC	11	142.8899975	60.5
8/28/2019	02-74-1402-01-00	ACCESSORIES	IMPULSE	18	539.8199959	216
8/28/2019	03-22-0001-01-12	FITNESS	APPAREL	6	372.5400009	183.8399963
8/28/2019	03-22-0002-01-12	FITNESS	LOWER BODY	37	1646.03001	1133.679977
8/28/2019	03-22-0003-01-00	FITNESS	APPAREL	3	297	96
8/28/2019	03-22-0004	DISC	DISC	93	2707.069981	2046
8/28/2019	03-22-0101-01-00	FITNESS	APPAREL	1	99	30
8/28/2019	03-22-0110-11-00	DISC	DISC	35	3009.649925	1680
8/28/2019	03-24-0302-01-00	FITNESS	LOWER BODY	6	113.9399986	63
8/28/2019	03-25-0001-01-00	COSMETICS	MASKS	11	494.8900185	198
8/28/2019	03-25-0003-01-00	COSMETICS	MASKS	13	526.3700218	234
8/28/2019	03-26-0001-01-00	FITNESS	WEIGHTS	2	118	41.97999954
8/28/2019	03-31-0102-01-00	ACCESSORIES	RINGS	32	383.6799927	128
8/28/2019	03-32-0402-00-00	GEAR	OUTERWEAR	31	1115.690052	410.4399929
8/28/2019	03-35-0101-01-00	FITNESS	WEIGHTS	5	345	75
8/28/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	31	402.6899929	99.20000148
8/28/2019	03-74-0002-01-00	ELECTRO	AUDIO	3	75	14.25
8/28/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	1	99	24
8/28/2019	03-74-0004-01-00	ACCESSORIES	IMPULSE	1	0	18
8/28/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	21	272.7899952	126
8/28/2019	03-81-0101-00-00	ESSENTIALS	BODY CARE	10	99.89999771	44.00000095
8/28/2019	04-15-0104-01-00	GEAR	TOPS	2	44	9.319999695
8/28/2019	04-15-0105-01-00	GEAR	TOPS	14	111.8599968	38.9199996
8/28/2019	04-82-0001-00-00	ESSENTIALS	BATH	1	32	11.19999981
8/28/2019	04-82-0001-00-12	ESSENTIALS	BATH	2	138	62.5
8/28/2019	05-24-0101-01-00	FITNESS	LOWER BODY	1	35	9.949999809
8/28/2019	06-81-1702-00-00	ESSENTIALS	BODY CARE	4	128	51.20000076
8/28/2019	08-28-0201-00-00	FITNESS	MAT	71	1391.900061	777.4499865
8/28/2019	08-31-0201-00-00	ACCESSORIES	RINGS	16	175.8399963	108
8/28/2019	08-31-0202-00-00	ACCESSORIES	RINGS	45	356.8600063	106.6499949
8/28/2019	08-31-0203-00-00	ACCESSORIES	RINGS	63	575.3699856	378
8/28/2019	08-34-0201-00-00	GEAR	OUTERWEAR	13	259.869997	96.72000074
8/28/2019	08-34-0203-00-00	GEAR	OUTERWEAR	5	99.94999886	30.79999924
8/28/2019	08-34-0210-00-00	GEAR	OUTERWEAR	23	459.7699947	264.0399895
8/28/2019	08-34-0211-00-00	GEAR	OUTERWEAR	15	299.8499966	172.1999931
8/28/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	2	58	25
8/28/2019	13-31-0101-02	ACCESSORIES	RINGS	2	40	14.23999977
8/28/2019	13-31-0101-03	ACCESSORIES	RINGS	1	20	7.119999886
8/28/2019	13-81-0101-00-00	ESSENTIALS	BODY CARE	7	90.9299984	42
8/28/2019	13-82-0101-01-00	ESSENTIALS	BATH	2	52	17.76000023
8/28/2019	17-24-0106-11-00	FITNESS	LOWER BODY	1	39	9.449999809
8/28/2019	17-24-0109-11-00	FITNESS	LOWER BODY	7	76.9299984	40.3200016
8/28/2019	17-24-0111-11-00	FITNESS	LOWER BODY	5	150	39.00000095
8/28/2019	20-87-0001-00	ESSENTIALS	BATH	1	3	0.720000029
8/28/2019	22-82-1301-00-12	ESSENTIALS	BATH	22	659.779995	350.4600067
8/28/2019	23-33-0201-00-00	GEAR	OUTERWEAR	2	32	13.5
8/28/2019	23-82-0101-01-00	ESSENTIALS	BATH	4	168	49.52000046
8/28/2019	23-82-0102-01-00	ESSENTIALS	BATH	2	42	14.85999966
8/28/2019	23-82-1301-01-00	ESSENTIALS	BATH	2	32	9.760000229
8/28/2019	33-81-1701-00-00	ESSENTIALS	BODY CARE	4	32	14.83199978
8/28/2019	37-84-0201-01-00	ESSENTIALS	GLOVES	21	361.7900028	385.9799824
8/28/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	1	45	16.31999969
8/28/2019	38-82-0401-00-12	ESSENTIALS	BATH	1	59	28.87000084
8/28/2019	40-24-0001-01-00	FITNESS	LOWER BODY	15	299.8499966	134.550004
8/28/2019	40-33-0001-00-00	GEAR	OUTERWEAR	6	594	215.8200073
8/28/2019	40-51-0001-01-12	ELECTRO	ELECTRO ACCESSORIES	3	131.9799957	112.2599945
8/28/2019	40-54-0001-01-00	ELECTRO	COMPLETE KIT	10	499.9000168	239.6999931
8/28/2019	40-74-0001-01-00	ELECTRO	AUDIO	1	29	10.77000046
8/28/2019	42-26-0001-01-00	DISC	DISC	3	61.96999931	51
8/28/2019	42-26-0003-01-00	DISC	DISC	4	75.95999908	60
8/28/2019	42-74-0004-00-00	ACCESSORIES	IMPULSE	1	35	15
8/28/2019	43-85-0001-01-00	BEDDING	SHEETS	2	378	184
8/28/2019	44-12-0001-06	GEAR	TOPS	1	69	0
8/28/2019	44-12-0001-06-10	GEAR	TOPS	2	138	60
8/29/2019	01-21-1001-15-12	COSMETICS	MASKS	1	55	17.64999962
8/29/2019	01-21-1002-14-12	COSMETICS	MASKS	2	110	25.29999924
8/29/2019	01-21-1003-14-12	COSMETICS	MASKS	1	55	17.72999954
8/29/2019	01-21-1004-14-12	COSMETICS	MASKS	3	177	60.89999771
8/29/2019	01-21-1005-14-12	COSMETICS	MASKS	1	59	22.64999962
8/29/2019	01-21-1006-15-12	COSMETICS	MASKS	1	55	21.22999954
8/29/2019	01-21-1008-14-12	COSMETICS	MASKS	1	59	23.02000046
8/29/2019	01-21-1010-15-12	COSMETICS	MASKS	1	50	14.89999962
8/29/2019	01-21-1011-14-12	COSMETICS	MASKS	1	50	17.64999962
8/29/2019	01-21-1012-14-12	COSMETICS	MASKS	1	65	11.72000027
8/29/2019	01-21-1013-14-12	COSMETICS	MASKS	1	79	19.94000053
8/29/2019	01-21-2012-14-12	COSMETICS	MASKS	2	150	32.40000153
8/29/2019	01-21-4002-14-12	COSMETICS	MASKS	4	228	79.72000122
8/29/2019	01-22-0103-01-00	FITNESS	FOOTWEAR	1	44.09999847	27.5
8/29/2019	01-24-0304-01-00	DISC	DISC	2	13.97999954	8.93999958
8/29/2019	01-25-0007-01-12	FITNESS	ELECTRO DEV	1	58	19
8/29/2019	01-25-0009-01-12	FITNESS	ELECTRO DEV	1	52	17.42000008
8/29/2019	01-27-0303-01-12	FITNESS	LOWER BODY	1	52	14.5
8/29/2019	01-28-1301-03-12	FITNESS	MAT	12	252	86.04000092
8/29/2019	01-29-1301-01-00	FITNESS	ACCESSORIES	2	64	11
8/29/2019	01-29-1304-01-00	FITNESS	ACCESSORIES	2	11.97999954	4.199999809
8/29/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	9	179.9099979	71.46000051
8/29/2019	01-31-0103-01-00	ACCESSORIES	RINGS	20	239.7999954	90
8/29/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	21	248.7999954	130.199996
8/29/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	10	149.8999977	65.99999905
8/29/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	4	100	27.20000076
8/29/2019	01-31-0107-01-12	GEAR	OUTERWEAR	1	69	20.05999947
8/29/2019	01-31-0108-01-00	AUTOMOTIVE	RINGS	2	44	10.5
8/29/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	5	110	31.74999952
8/29/2019	01-32-0101-01	GEAR	OUTERWEAR	20	199.7999954	75.99999905
8/29/2019	01-40-0401-00-00	SLEEPWEAR	INTIMATES	9	154.9299984	48.60000086
8/29/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	17	162.8599968	54.40000081
8/29/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	11	98.88999748	47.3000021
8/29/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	8	71.91999817	31.84000015
8/29/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	3	42	8.25
8/29/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	20	143.8099957	35
8/29/2019	02-31-0103-01-00	ACCESSORIES	RINGS	15	149.8499966	44.25000072
8/29/2019	02-32-0101-01-00	GEAR	OUTERWEAR	1	22	2.049999952
8/29/2019	02-40-0001	SLEEPWEAR	INTIMATES	1	19	4.5
8/29/2019	02-40-0301-01-12	SLEEPWEAR	INTIMATES	2	34	5.980000019
8/29/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	15	157.869997	44.25000072
8/29/2019	02-40-0402-00-00	DISC	DISC	3	32.96999931	11.25
8/29/2019	02-40-1301-00-00	SLEEPWEAR	INTIMATES	8	89.9299984	30
8/29/2019	02-62-0401-01-12	FITNESS	CYCLING	3	254.9799957	113.5200005
8/29/2019	02-62-1401-01-00	FITNESS	CYCLING	1	29	9.75
8/29/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	2	130	24
8/29/2019	02-71-1402-01-12	ACCESSORIES	IMPULSE	2	150	37.90000153
8/29/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	5	545	165.7500076
8/29/2019	02-72-0101-01-00	ACCESSORIES	IMPULSE	1	29	5.599999905
8/29/2019	02-73-0001-01-00	ACCESSORIES	BELTS	3	117	32.55000114
8/29/2019	02-73-0002-01-00	ACCESSORIES	BELTS	3	107.970005	33
8/29/2019	02-73-1302-01-00	ACCESSORIES	BELTS	4	15.96000004	5.599999905
8/29/2019	02-74-0401-01-00	ACCESSORIES	IMPULSE	2	24	3
8/29/2019	02-74-0405-01-12	ACCESSORIES	IMPULSE	2	58	22.70000076
8/29/2019	02-74-1201-00-00	DISC	DISC	6	77.93999863	33
8/29/2019	02-74-1301-01-00	DISC	DISC	6	59.93999863	49.5
8/29/2019	02-74-1402-01-00	ACCESSORIES	IMPULSE	4	119.9599991	48
8/29/2019	02-81-0001-00-00	ESSENTIALS	BODY CARE	1	18	5.5
8/29/2019	03-22-0001-01-12	FITNESS	APPAREL	3	223.1800003	91.91999817
8/29/2019	03-22-0002-01-12	FITNESS	LOWER BODY	21	935.6900063	643.4399872
8/29/2019	03-22-0003-01-00	FITNESS	APPAREL	2	198	64
8/29/2019	03-22-0004	DISC	DISC	42	1188.589991	924
8/29/2019	03-22-0110-11-00	DISC	DISC	20	1840.829964	960
8/29/2019	03-24-0301-00-12	FITNESS	LOWER BODY	1	22.98999977	10.80000019
8/29/2019	03-24-0302-01-00	FITNESS	LOWER BODY	6	113.9399986	63
8/29/2019	03-25-0001-01-00	COSMETICS	MASKS	4	168.9800034	72
8/29/2019	03-25-0003-01-00	COSMETICS	MASKS	3	121.470005	54
8/29/2019	03-31-0102-01-00	ACCESSORIES	RINGS	18	223.8299961	72
8/29/2019	03-32-0402-00-00	GEAR	OUTERWEAR	21	832.8200302	278.0399952
8/29/2019	03-35-0101-01-00	FITNESS	WEIGHTS	3	207	45
8/29/2019	03-40-0101-01-12	SLEEPWEAR	INTIMATES	1	19	6
8/29/2019	03-64-0001	FITNESS	CYCLING	1	299.9899902	135
8/29/2019	03-64-0001-01-00	FITNESS	CYCLING	1	0	135
8/29/2019	03-64-0401-01-12	FITNESS	CYCLING	1	999	498
8/29/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	29	403.739994	92.80000138
8/29/2019	03-74-0002-01-00	ELECTRO	AUDIO	1	25	4.75
8/29/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	16	213.8499966	96
8/29/2019	03-81-0101-00-00	ESSENTIALS	BODY CARE	3	29.96999931	13.20000029
8/29/2019	03-81-1702-00-00	ESSENTIALS	BODY CARE	1	10.46000004	3
8/29/2019	03-85-0301-01-00	ESSENTIALS	SHEETS	1	59	21
8/29/2019	04-13-1101-03-00	GEAR	SOCKS	1	36	11.80000019
8/29/2019	04-15-0105-01-00	GEAR	TOPS	3	23.96999931	8.339999914
8/29/2019	04-82-0001-00-00	ESSENTIALS	BATH	2	64	22.39999962
8/29/2019	04-82-0001-00-12	ESSENTIALS	BATH	4	276	125
8/29/2019	05-24-0101-01-00	FITNESS	LOWER BODY	1	35	9.949999809
8/29/2019	06-81-1702-00-00	ESSENTIALS	BODY CARE	1	32	12.80000019
8/29/2019	08-28-0201-00-00	FITNESS	MAT	38	829.7500286	416.0999928
8/29/2019	08-31-0201-00-00	ACCESSORIES	RINGS	7	88.93999863	47.25
8/29/2019	08-31-0202-00-00	ACCESSORIES	RINGS	32	288.6100044	75.83999634
8/29/2019	08-31-0203-00-00	ACCESSORIES	RINGS	38	355.6299915	228
8/29/2019	08-34-0201-00-00	GEAR	OUTERWEAR	7	149.9499989	52.0800004
8/29/2019	08-34-0203-00-00	GEAR	OUTERWEAR	3	59.96999931	18.47999954
8/29/2019	08-34-0210-00-00	GEAR	OUTERWEAR	9	189.9299984	103.3199959
8/29/2019	08-34-0211-00-00	GEAR	OUTERWEAR	8	159.9199982	91.83999634
8/29/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	2	58	25
8/29/2019	13-31-0101-02	ACCESSORIES	RINGS	2	40	14.23999977
8/29/2019	13-31-0101-03	ACCESSORIES	RINGS	2	40	14.23999977
8/29/2019	13-31-0101-04	ACCESSORIES	RINGS	1	20	7.119999886
8/29/2019	13-81-0101-00-00	ESSENTIALS	BODY CARE	6	77.93999863	36
8/29/2019	13-82-0101-01-00	ESSENTIALS	BATH	1	26	8.880000114
8/29/2019	17-24-0108-11-00	FITNESS	LOWER BODY	1	10.98999977	5.25
8/29/2019	17-24-0109-11-00	FITNESS	LOWER BODY	6	65.93999863	34.56000137
8/29/2019	17-24-0112-01-00	FITNESS	LOWER BODY	1	19	4.050000191
8/29/2019	17-24-0113-01-00	FITNESS	LOWER BODY	1	40	7.690000057
8/29/2019	20-87-0001-00	ESSENTIALS	BATH	2	6	1.440000057
8/29/2019	20-87-0001-00	ESSENTIALS	BATH	1	9	2.880000114
8/29/2019	20-87-0001-00	ESSENTIALS	BATH	1	22	7.199999809
8/29/2019	22-82-1301-00-12	ESSENTIALS	BATH	12	359.8799973	191.1600037
8/29/2019	23-82-0101-01-00	ESSENTIALS	BATH	1	42	12.38000011
8/29/2019	23-82-1301-01-00	ESSENTIALS	BATH	3	48	14.64000034
8/29/2019	33-81-1701-00-00	ESSENTIALS	BODY CARE	2	16	7.415999889
8/29/2019	34-84-0901-01	ESSENTIALS	GLOVES	2	40	16.39999962
8/29/2019	37-84-0201-01-00	ESSENTIALS	GLOVES	10	174.7000008	183.7999916
8/29/2019	38-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	1	99	37.41999817
8/29/2019	40-24-0001-01-00	FITNESS	LOWER BODY	9	179.9099979	80.7300024
8/29/2019	40-33-0001-00-00	GEAR	OUTERWEAR	4	396	143.8800049
8/29/2019	40-51-0001-01-12	ELECTRO	ELECTRO ACCESSORIES	2	131.9799957	74.83999634
8/29/2019	40-54-0001-01-00	ELECTRO	COMPLETE KIT	1	49.99000168	23.96999931
8/29/2019	42-26-0001-01-00	DISC	DISC	3	56.96999931	51
8/29/2019	42-26-0002-01-00	DISC	DISC	2	37.97999954	30
8/29/2019	42-26-0003-01-00	DISC	DISC	2	37.97999954	30
8/29/2019	44-12-0001-06	GEAR	TOPS	1	69	0
8/30/2019	01-21-1002-14-12	COSMETICS	MASKS	1	55	12.64999962
8/30/2019	01-21-1004-14-12	COSMETICS	MASKS	3	177	60.89999771
8/30/2019	01-21-1008-14-12	COSMETICS	MASKS	1	59	23.02000046
8/30/2019	01-21-1012-14-12	COSMETICS	MASKS	1	50	11.72000027
8/30/2019	01-21-1013-14-12	COSMETICS	MASKS	1	79	19.94000053
8/30/2019	01-21-2012-14-12	COSMETICS	MASKS	2	150	32.40000153
8/30/2019	01-25-0007-01-12	FITNESS	ELECTRO DEV	1	58	19
8/30/2019	01-25-0009-01-12	FITNESS	ELECTRO DEV	1	52	17.42000008
8/30/2019	01-28-1301-03-12	FITNESS	MAT	1	21	7.170000076
8/30/2019	01-29-1301-01-00	FITNESS	ACCESSORIES	2	64	11
8/30/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	3	59.97999954	23.82000017
8/30/2019	01-31-0103-01-00	ACCESSORIES	RINGS	1	25	4.5
8/30/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	5	54.94999886	30.99999905
8/30/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	3	44.96999931	19.79999971
8/30/2019	01-31-0107-01-12	GEAR	OUTERWEAR	3	138	60.1799984
8/30/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	1	22	6.349999905
8/30/2019	01-32-0101-01	GEAR	OUTERWEAR	2	27.98999977	7.599999905
8/30/2019	01-40-0401-00-00	SLEEPWEAR	INTIMATES	3	47.97999954	16.20000029
8/30/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	7	73.94999886	22.40000033
8/30/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	4	26.97999954	17.20000076
8/30/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	1	13	3.980000019
8/30/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	1	14	2.75
8/30/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	4	28.96999931	7
8/30/2019	02-32-0401-00-00	GEAR	OUTERWEAR	1	65	16.20000076
8/30/2019	02-40-0001	SLEEPWEAR	INTIMATES	3	57	13.5
8/30/2019	02-40-0301-01-12	SLEEPWEAR	INTIMATES	1	17	2.99000001
8/30/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	6	64.94999886	17.70000029
8/30/2019	02-40-0402-00-00	DISC	DISC	2	32.98999977	7.5
8/30/2019	02-40-1301-00-00	SLEEPWEAR	INTIMATES	2	19.97999954	7.5
8/30/2019	02-62-0401-01-12	FITNESS	CYCLING	3	290.9899979	113.5200005
8/30/2019	02-62-1401-01-00	FITNESS	CYCLING	1	29	9.75
8/30/2019	02-63-0403-01-00	FITNESS	CYCLING	1	495	172
8/30/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	1	65	12
8/30/2019	02-71-1402-01-12	ACCESSORIES	IMPULSE	1	75	18.95000076
8/30/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	4	436	132.6000061
8/30/2019	02-73-0001-01-00	ACCESSORIES	BELTS	2	78	21.70000076
8/30/2019	02-73-0002-01-00	ACCESSORIES	BELTS	1	36	11
8/30/2019	02-73-1302-01-00	ACCESSORIES	BELTS	1	12	1.399999976
8/30/2019	02-74-0401-01-00	ACCESSORIES	IMPULSE	2	24	3
8/30/2019	02-74-0405-01-12	ACCESSORIES	IMPULSE	1	29	11.35000038
8/30/2019	03-22-0001-01-12	FITNESS	APPAREL	1	62.09000015	30.63999939
8/30/2019	03-22-0002-01-12	FITNESS	LOWER BODY	5	335.170002	153.1999969
8/30/2019	03-22-0003-01-00	FITNESS	APPAREL	1	99	32
8/30/2019	03-22-0004	DISC	DISC	5	256.9699993	110
